URL,Pavadinimas,Aprašymas,Telefonas,Svetainė,El. paštas,Adresas,Trumpas aprašymas,Šalis
https://www.trustedshops.de/bewertung/khanaljanub-com,khanaljanub.com,"Khan Aljanub ist ein Fachgeschäft für Bücher und Medien, das eine breite Auswahl an literarischen Werken, darunter Romane, Kinderbücher und zweisprachige Wörterbücher, anbietet. Das Sortiment umfasst sowohl neue Veröffentlichungen als auch Klassiker aus verschiedenen Genres, wie historische und philosophische Literatur. Zusätzlich werden Lernmaterialien in Form von Spielen zur Förderung der arabischen Sprache angeboten. Die Produkte richten sich an ein vielfältiges Publikum und decken unterschiedliche Interessen und Altersgruppen ab.",Telefon nicht gefunden,https://khanaljanub.com,E-Mail nicht gefunden,,"Khan Aljanub ist ein Fachgeschäft für Bücher und Medien, das eine breite Auswahl an l",de
https://www.trustedshops.de/bewertung/schnell-und-steiner-de,schnell-und-steiner.de,"Der Verlag Schnell & Steiner bietet ein umfangreiches Verlagsprogramm mit Schwerpunkten in Kunst- und Kulturgeschichte. Das Sortiment umfasst Titel, die sich mit verschiedenen Aspekten der Kunst, Architektur und historischen Themen befassen. Zudem werden Werke zur Erinnerungskultur und zur Geschichte bedeutender Orte veröffentlicht. Die Publikationen zeichnen sich durch hochwertige Inhalte aus und richten sich an ein breites Publikum, das an kulturellen und historischen Themen interessiert ist.",Telefon nicht gefunden,https://schnell-und-steiner.de,E-Mail nicht gefunden,,Der Verlag Schnell & Steiner bietet ein umfangreiches Verlagsprogramm mit Schwerpunkt,de
https://www.trustedshops.de/bewertung/paperish-de,paperish.de,"Der PAPERISH Verlag ist ein deutscher Buchverlag mit Sitz in der Metropolregion München. Er bietet eine Vielzahl von Publikationen an, darunter Sachbücher und Kinderbücher. Der Verlag legt Wert auf hochwertige Inhalte und außergewöhnliche Ansprüche in der Buchproduktion. Zu den Themenbereichen zählen unter anderem Ayurveda und persönliche Erinnerungsalben. PAPERISH ist bestrebt, durch seine Neuerscheinungen einen Beitrag zur Literatur zu leisten und die Lesekultur zu fördern.",Telefon nicht gefunden,https://paperish.de,E-Mail nicht gefunden,,Der PAPERISH Verlag ist ein deutscher Buchverlag mit Sitz in der Metropolregion Münch,de
https://www.trustedshops.de/bewertung/e-enterprise-de,e-enterprise.de,"E-Enterprise ist ein Anbieter von Fachliteratur und Lehrmaterialien, insbesondere in den Bereichen Mathematik, Physik und audiovisuelle Produktion. Das Sortiment umfasst Übersetzungen, Lehrbücher und E-Books, die sich an Studierende und Fachleute richten. Die Publikationen behandeln Themen von historischer Bedeutung bis hin zu aktuellen wissenschaftlichen Fragestellungen. Zudem werden Werke über bedeutende Persönlichkeiten der Wissenschaft, wie Marianne Weber und Alexandre Grothendieck, angeboten. Illustrationen von verschiedenen Künstlern ergänzen die Texte und bieten visuelle Einblicke in die behandelten Themen.",Telefon nicht gefunden,https://e-enterprise.de,E-Mail nicht gefunden,,"E-Enterprise ist ein Anbieter von Fachliteratur und Lehrmaterialien, insbesondere in ",de
https://www.trustedshops.de/bewertung/wirtschaftswoche-de,wirtschaftswoche.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://wirtschaftswoche.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/hpmayer-com,hpmayer.com,Beschreibung nicht gefunden,Telefon nicht gefunden,https://hpmayer.com,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/edition-abfischer-de,edition-abfischer.de,"Edition Abfischer bietet eine vielfältige Postkartenedition mit Motiven zu Landschaften, Pflanzen, Tieren sowie nostalgischen und regionalen Themen. Das Sortiment umfasst auch literarische Werke, die sich mit historischen und mysteriösen Ereignissen auseinandersetzen. Die Publikationen sind inspiriert von realen Vorkommnissen und reflektieren die Verbindung zwischen Literatur und regionaler Kultur. Die Edition legt Wert auf eine ansprechende visuelle Gestaltung und thematische Vielfalt.",Telefon nicht gefunden,https://edition-abfischer.de,E-Mail nicht gefunden,,Edition Abfischer bietet eine vielfältige Postkartenedition mit Motiven zu Landschaft,de
https://www.trustedshops.de/bewertung/belowpar-de,belowpar.de,"BelowPar bietet eine umfassende Plattform für Golftraining und -verbesserung. Das Sortiment umfasst innovative Trainingsgeräte wie den Swingmate Birdiepod und das SuperSpeed Golf Training System, die darauf abzielen, die Putt-Technik und Schwunggeschwindigkeit zu optimieren. Darüber hinaus werden verschiedene Artikel, Videos und Trainingspläne bereitgestellt, um das kurze und lange Spiel zu verbessern. Die BelowPar Academy ermöglicht Mitgliedern den Zugang zu qualitativ hochwertigen Übungen und Inspirationen, um das Golfspiel effektiv zu steigern.",Telefon nicht gefunden,https://belowpar.de,E-Mail nicht gefunden,,BelowPar bietet eine umfassende Plattform für Golftraining und -verbesserung. Das Sor,de
https://www.trustedshops.de/bewertung/storchmann-de,storchmann.de,"Storchmann bietet eine Auswahl an Produkten, die Entspannung und Meditation fördern. Im Sortiment finden sich verschiedene Kerzen, die eine angenehme Atmosphäre schaffen. Die angebotenen Artikel unterstützen eine harmonische Raumgestaltung und tragen zur Verbesserung des Wohlbefindens bei. Das Sortiment richtet sich an Kunden, die Wert auf eine ruhige und entspannende Umgebung legen.",Telefon nicht gefunden,https://storchmann.de,E-Mail nicht gefunden,,"Storchmann bietet eine Auswahl an Produkten, die Entspannung und Meditation fördern. ",de
https://www.trustedshops.de/bewertung/sprechendebuecher-de,sprechendebuecher.de,"Die Webseite sprichtendebuecher.de bietet eine umfangreiche Auswahl an Hörbüchern und Literatur. Das Sortiment umfasst Werke verschiedener Genres, darunter Krimis, Romane und Sachbücher, sowie Neuerscheinungen und Klassiker. Die Plattform präsentiert eine Vielzahl von Autoren und Sprecher*innen, die in ihren Produktionen mitwirken. Neben dem Verkauf von Hörbüchern werden auch Informationen zu aktuellen Buchveröffentlichungen bereitgestellt. Die Seite richtet sich an Literaturinteressierte, die auf der Suche nach qualitativ hochwertigen Hörbuchformaten sind.",Telefon nicht gefunden,https://sprechendebuecher.de,E-Mail nicht gefunden,,Die Webseite sprichtendebuecher.de bietet eine umfangreiche Auswahl an Hörbüchern und,de
https://www.trustedshops.de/bewertung/eudora-verlag-de,eudora-verlag.de,"Der Eudora-Verlag Leipzig existiert seit über 15 Jahren und hat sein Portfolio kontinuierlich erweitert. Der Verlag bietet eine Vielzahl von Publikationen an, die sich auf verschiedene Themenbereiche konzentrieren, darunter Kunst, Geschichte, Biografien und Ethnologie. Zu den veröffentlichten Werken zählen sowohl fiktionale als auch nicht-fiktionale Literatur, mit einem besonderen Fokus auf Mittelalter und osteuropäische Themen. Der Eudora-Verlag engagiert sich für die Veröffentlichung von hochwertigen Inhalten, die das kulturelle Erbe und die Geschichte beleuchten.",Telefon nicht gefunden,https://eudora-verlag.de,E-Mail nicht gefunden,,Der Eudora-Verlag Leipzig existiert seit über 15 Jahren und hat sein Portfolio kontin,de
https://www.trustedshops.de/bewertung/buecherbogen-com,buecherbogen.com,"Bücherbogen umfasst vier inhabergeführte Buchhandlungen in Berlin: die Autorenbuchhandlung, Bücherbogen am Savignyplatz, Marga Schoeller Bücherstube und Schropp Land & Karte. Diese Buchhandlungen bieten eine breite Auswahl an Literatur und Fachbüchern. Neben dem stationären Handel besteht die Möglichkeit, Bücher online zu bestellen und in den Geschäften abzuholen. Die Buchhandlungen legen Wert auf eine sorgfältige Auswahl an Titeln und fördern den Austausch über Literatur und Kultur.",Telefon nicht gefunden,https://buecherbogen.com,E-Mail nicht gefunden,,Bücherbogen umfasst vier inhabergeführte Buchhandlungen in Berlin: die Autorenbuchhan,de
https://www.trustedshops.de/bewertung/greenbrainkrautrock-de,greenbrainkrautrock.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://greenbrainkrautrock.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/vdmashop-de,vdmashop.de,"Die VDMA Shop bietet eine Vielzahl von Vertragsmustern und technischen Regelwerken, darunter Dokumente von EHEDG und FEM, die als editierbare PDFs sowie teilweise in Word-Format erhältlich sind. Der Shop richtet sich an Mitglieder und gewerbliche Kunden, die auf relevante Informationen und Vorlagen zugreifen möchten. Zudem können Mitglieder kostenfreie PDFs im Mitgliederbereich herunterladen. Die angebotenen Materialien unterstützen Fachleute in der Maschinenbau- und Anlagenindustrie bei der Einhaltung von Standards und rechtlichen Anforderungen.",Telefon nicht gefunden,https://vdmashop.de,E-Mail nicht gefunden,,"Die VDMA Shop bietet eine Vielzahl von Vertragsmustern und technischen Regelwerken, d",de
https://www.trustedshops.de/bewertung/unrast-verlag-de,unrast-verlag.de,"Der Unrast Verlag hat seinen Sitz in Münster und wurde 1989 gegründet. Er widmet sich der Veröffentlichung von Literatur, die sich mit sozialen, politischen und kulturellen Themen auseinandersetzt. Das Verlagsprogramm umfasst eine Vielzahl von Titeln, die linke Theorie und Praxis beleuchten, sowie Werke zu Themen wie Autismus, Ökologie und postkoloniale Diskurse. Neben Buchveröffentlichungen organisiert der Verlag auch Veranstaltungen und fördert den Austausch innerhalb eines Netzwerks, das sich für progressive Ideen einsetzt.",Telefon nicht gefunden,https://unrast-verlag.de,E-Mail nicht gefunden,,Der Unrast Verlag hat seinen Sitz in Münster und wurde 1989 gegründet. Er widmet sich,de
https://www.trustedshops.de/bewertung/waldpoet-de,waldpoet.de,"Waldpoet bietet eine Auswahl an Büchern und exklusiven Grußkarten, die sich mit Themen rund um Wald, Jagd und Natur befassen. Unter dem Markennamen von Simon Abeln werden literarische Werke sowie ein Hardcover-Notizbuch mit waldgrünem Leinen-Einband angeboten. Zudem wird eine kostenlose Jägerfibel bereitgestellt, die sich an Jungjäger richtet und Informationen zu Naturschutz, Waldbau und Tierschutz vermittelt. Neben der schriftstellerischen Tätigkeit erfolgt auch eine Lehrtätigkeit im Bereich Jagdethik.",Telefon nicht gefunden,https://waldpoet.de,E-Mail nicht gefunden,,"Waldpoet bietet eine Auswahl an Büchern und exklusiven Grußkarten, die sich mit Theme",de
https://www.trustedshops.de/bewertung/lehmbruckmuseum-de,lehmbruckmuseum.de,"Das Lehmbruck Museum in Duisburg ist ein Zentrum für internationale Skulptur. Es beherbergt eine bedeutende Sammlung moderner Plastiken und widmet sich der Präsentation und Vermittlung zeitgenössischer Kunst. Das Museum bietet regelmäßig wechselnde Ausstellungen, die sich mit verschiedenen künstlerischen Themen und Strömungen auseinandersetzen. Neben den Ausstellungen finden auch Workshops und Veranstaltungen statt, die das kreative Schaffen fördern und Kunstinteressierten zugänglich machen.",Telefon nicht gefunden,https://lehmbruckmuseum.de,E-Mail nicht gefunden,,Das Lehmbruck Museum in Duisburg ist ein Zentrum für internationale Skulptur. Es behe,de
https://www.trustedshops.de/bewertung/shop-elsevier-de,shop.elsevier.de,"Elsevier ist ein führender Informationsdienstleister, der sich auf die Bereiche Wissenschaft, Gesundheit und Technologie konzentriert. Das Angebot umfasst eine breite Palette an Fachliteratur, darunter medizinische Lehrbücher, Werke zur manuellen Therapie und Literatur zu spezifischen Themen wie Homöopathie und Faszientraining. Der Verlag stellt Ressourcen bereit, die Fachleuten in der Medizin und angrenzenden Bereichen helfen, fundierte Entscheidungen zu treffen und kontinuierliches Lernen zu fördern. Die Publikationen richten sich sowohl an Studierende als auch an praktizierende Ärzte und bieten aktuelle Informationen zu verschiedenen medizinischen Disziplinen.",Telefon nicht gefunden,https://shop.elsevier.de,E-Mail nicht gefunden,,"Elsevier ist ein führender Informationsdienstleister, der sich auf die Bereiche Wisse",de
https://www.trustedshops.de/bewertung/graue-edition-de,graue-edition.de,"Die Graue Edition ist ein Verlag, der sich auf die Veröffentlichung von wissenschaftlichen und philosophischen Werken konzentriert. Im Angebot befinden sich gebundene Bücher, die sich mit Themen von der klassischen Physik bis hin zu modernen Theorien wie der Relativitäts- und Quantentheorie befassen. Der Verlag fungiert als Vermittler zwischen Autoren und Lesern und bietet eine Plattform für tiefgehende Auseinandersetzungen mit naturwissenschaftlichen Interpretationen. Die Publikationen richten sich an ein interessiertes Publikum, das sich mit den Grundlagen und Entwicklungen des abendländischen Denkens beschäftigen möchte.",Telefon nicht gefunden,http://graue-edition.de,E-Mail nicht gefunden,,"Die Graue Edition ist ein Verlag, der sich auf die Veröffentlichung von wissenschaftl",de
https://www.trustedshops.de/bewertung/stilstapel-de,stilstapel.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://stilstapel.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/rdv-online-com,rdv-online.com,"Die RDV ist eine Fachzeitschrift, die sich mit Datenschutz, Informations- und Kommunikationsrecht beschäftigt. Seit 2014 bietet sie umfassende Berichterstattung und praxisnahe Informationen zu aktuellen Themen in diesen Rechtsbereichen. Neben Printausgaben umfasst das Angebot auch digitale Produkte, wie eine Online-Datenbank, die den Zugriff auf relevante Informationen ermöglicht. Die Publikation richtet sich an Fachleute, die sich mit den Herausforderungen und Anforderungen des Datenschutzes auseinandersetzen.",Telefon nicht gefunden,https://rdv-online.com,E-Mail nicht gefunden,,"Die RDV ist eine Fachzeitschrift, die sich mit Datenschutz, Informations- und Kommuni",de
https://www.trustedshops.de/bewertung/gu-de,gu.de,"GRÄFE UND UNZER ist ein deutscher Publikumsverlag, der Teil der GANSKE VERLAGSGRUPPE ist. Das Verlagsangebot umfasst eine breite Palette an Ratgebern zu Themen wie Hundetraining, Gesundheit, Ernährung sowie persönliche Entwicklung und Spiritualität. Zudem werden Bücher zu kulinarischen Themen, DIY-Projekten und Naturerkundungen angeboten. Die Publikationen richten sich an ein breites Publikum und bieten praktische Informationen sowie inspirierende Inhalte für verschiedene Lebensbereiche.",Telefon nicht gefunden,https://gu.de,E-Mail nicht gefunden,,"GRÄFE UND UNZER ist ein deutscher Publikumsverlag, der Teil der GANSKE VERLAGSGRUPPE ",de
https://www.trustedshops.de/bewertung/train24-de,train24.de,"Train24 ist ein Online-Shop, der sich auf Produkte rund um die Eisenbahn und Modelleisenbahn spezialisiert hat. Das Sortiment umfasst Bücher, Software, Videos, DVDs, Spiele und Puzzles, die sich mit dem Thema Eisenbahn beschäftigen. Zudem werden Merchandise-Artikel angeboten, die das Interesse an der Eisenbahngeschichte und -kultur widerspiegeln. Der Shop bietet eine Vielzahl von Materialien für Eisenbahnenthusiasten und Modellbauer an.",Telefon nicht gefunden,https://train24.de,E-Mail nicht gefunden,,"Train24 ist ein Online-Shop, der sich auf Produkte rund um die Eisenbahn und Modellei",de
https://www.trustedshops.de/bewertung/fluessiges-obst-de,fluessiges-obst.de,"Flüssiges Obst ist eine Fachzeitschrift, die sich auf die Frucht- und Saftindustrie konzentriert. Mit über 90 Jahren Erfahrung bietet sie ein breites Spektrum an Fachbeiträgen und wissenschaftlichen Originalarbeiten. Die Plattform umfasst auch einen Marktplatz für Roh- und Halbware sowie neue und gebrauchte Maschinen und Anlagen. Zusätzlich werden Fachinformationen zur Prozesstechnik bereitgestellt, um den Bedürfnissen der Branche gerecht zu werden. Die Inhalte sind darauf ausgelegt, Fachleuten in der Saft- und Fruchtverarbeitung wertvolle Einblicke zu bieten.",Telefon nicht gefunden,https://fluessiges-obst.de,E-Mail nicht gefunden,,"Flüssiges Obst ist eine Fachzeitschrift, die sich auf die Frucht- und Saftindustrie k",de
https://www.trustedshops.de/bewertung/koeltz-com,koeltz.com,"Költz bietet eine Vielzahl von Fachliteratur und Produkten im Bereich Algen, Phytoplankton und verwandte Themen an. Das Sortiment umfasst wissenschaftliche Publikationen, darunter Bücher über Ökologie, adaptive Bewirtschaftung und Restaurierung von Lebensräumen. Die angebotenen Titel decken verschiedene Aspekte der Botanik und Ökologie ab, mit einem besonderen Fokus auf aquatische und feuchte Pflanzen. Sicherheit und Datenschutz werden durch kontrollierte Kommunikation via SSL gewährleistet.",Telefon nicht gefunden,https://koeltz.com,E-Mail nicht gefunden,,"Költz bietet eine Vielzahl von Fachliteratur und Produkten im Bereich Algen, Phytopla",de
https://www.trustedshops.de/bewertung/sic-verlag-de,sic-verlag.de,"Der Sic-Verlag ist im Bereich der Zauberkunst tätig und bietet eine Vielzahl von Produkten an, die sich an Zauberer und Magie-Enthusiasten richten. Das Sortiment umfasst Literatur, Sammlerstücke und Memorabilia, die sowohl für professionelle Magier als auch für Hobbyisten von Interesse sind. Darüber hinaus werden Gutscheine angeboten, die nach Zahlungseingang dem Kundenkonto gutgeschrieben werden. Der Verlag bietet auch spezielle Publikationen und Materialien, die sich mit verschiedenen Aspekten der Zauberkunst beschäftigen.",Telefon nicht gefunden,https://sic-verlag.de,E-Mail nicht gefunden,,Der Sic-Verlag ist im Bereich der Zauberkunst tätig und bietet eine Vielzahl von Prod,de
https://www.trustedshops.de/bewertung/buchhandlung-grallert-buchkatalog-de,buchhandlung-grallert.buchkatalog.de,Die Buchhandlung Birgit Grallert wurde im Juni 1991 gegründet und befindet sich in den ehemaligen Räumlichkeiten der „Volkbuchhandlung Georg Schwarz“. Sie bietet ein umfangreiches Sortiment von etwa 4 Millionen Büchern online an. Der Online-Shop ermöglicht den Zugriff auf Bestseller und eine Vielzahl weiterer Titel. Die Buchhandlung legt Wert auf eine breite Auswahl und einfache Bestellmöglichkeiten.,Telefon nicht gefunden,https://buchhandlung-grallert.buchkatalog.de,E-Mail nicht gefunden,,Die Buchhandlung Birgit Grallert wurde im Juni 1991 gegründet und befindet sich in de,de
https://www.trustedshops.de/bewertung/roccocoon-de,roccocoon.de,"Roccocoon kombiniert traditionelles Kunsthandwerk mit zeitlosem Design und bietet ökologische Bekleidung sowie Accessoires an. Die Produkte zeichnen sich durch herausragende Qualität aus und verwenden Materialien wie Walkloden und Designfilz, die in Deutschland hergestellt werden. Die Kollektion umfasst eine Vielzahl von Kleidungsstücken, die aus 100% reiner Wolle gefertigt sind. Roccocoon legt Wert auf nachhaltige Praktiken und die Verwendung hochwertiger Rohstoffe, um langlebige und stilvolle Produkte zu schaffen.",Telefon nicht gefunden,http://roccocoon.de,E-Mail nicht gefunden,,Roccocoon kombiniert traditionelles Kunsthandwerk mit zeitlosem Design und bietet öko,de
https://www.trustedshops.de/bewertung/andrebuchverlag-de,andrebuchverlag.de,"Der AndreBuchVerlag ist ein Verlag, der sich auf außergewöhnliche und unkonventionelle literarische Werke konzentriert. Seit seiner Gründung im Oktober 2015 bietet er eine Vielzahl von Publikationen an, darunter Romane, Lyrik und Nonsens-Lesebücher. Zu den veröffentlichten Titeln zählen unter anderem die Roman-Trilogie über den Jakobsweg und die Sammlung „Märchenhafte Impressionen“, die die bekanntesten Märchen der Brüder Grimm neu interpretiert. Der Verlag legt Wert auf kreative und innovative Inhalte, die Leser ansprechen und zum Nachdenken anregen.",Telefon nicht gefunden,https://andrebuchverlag.de,E-Mail nicht gefunden,,"Der AndreBuchVerlag ist ein Verlag, der sich auf außergewöhnliche und unkonventionell",de
https://www.trustedshops.de/bewertung/bauingenieur-meyer-de,bauingenieur-meyer.de,"Bauingenieur Meyer bietet Dienstleistungen im Bereich der energetischen Gebäudemodernisierung an. Der Fokus liegt auf der Förderung klimaneutralen Wohnens und der Unterstützung von Hauseigentümern durch Gebäude-Schnellchecks. Mit einem Ansatz, der auf Umweltschutz und nachhaltige Baupraktiken abzielt, werden individuelle Lösungen für die Modernisierung von Gebäuden entwickelt. Die Expertise von Dipl. Ing. Ronald Meyer erstreckt sich über zwei Jahrzehnte, wobei regionale Netzwerke zur Verbesserung der Energieeffizienz und zur Reduzierung des CO2-Fußabdrucks aktiv gefördert werden.",Telefon nicht gefunden,https://bauingenieur-meyer.de,E-Mail nicht gefunden,,Bauingenieur Meyer bietet Dienstleistungen im Bereich der energetischen Gebäudemodern,de
https://www.trustedshops.de/bewertung/potenzialjournal-de,potenzialjournal.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://potenzialjournal.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/starkeverlag-de,starkeverlag.de,"Der C.A. Starke Verlag, seit dem 1. September 2018 Teil des Geschichtlichen Büchertischs, bietet eine Vielzahl von Publikationen an. Das Verlagsprogramm umfasst historische Literatur sowie Fachbücher zu verschiedenen Themenbereichen. Der Verlag legt Wert auf die Herausgabe von qualitativ hochwertigen Inhalten und fördert die Auseinandersetzung mit Geschichte und Kultur. Durch die Übernahme bestehender Titel erweitert er sein Angebot und trägt zur Vielfalt in der Buchlandschaft bei.",Telefon nicht gefunden,https://starkeverlag.de,E-Mail nicht gefunden,,"Der C.A. Starke Verlag, seit dem 1. September 2018 Teil des Geschichtlichen Büchertis",de
https://www.trustedshops.de/bewertung/schatztruhe-tibet-de,schatztruhe.tibet.de,"Die Schatztruhe des Tibetischen Zentrums e.V. bietet eine Auswahl an Produkten, die mit der tibetischen Kultur und Spiritualität verbunden sind. Das Sortiment umfasst Bücher über buddhistische Lehren, Kunstwerke und andere Artikel, die das Verständnis und die Wertschätzung für Tibet fördern. Die angebotenen Produkte reflektieren die Vielfalt der tibetischen Traditionen und deren Einfluss auf die moderne Welt. Ziel ist es, Interessierten einen Zugang zu tibetischer Philosophie und Lebensweise zu ermöglichen.",Telefon nicht gefunden,https://schatztruhe.tibet.de,E-Mail nicht gefunden,,"Die Schatztruhe des Tibetischen Zentrums e.V. bietet eine Auswahl an Produkten, die m",de
https://www.trustedshops.de/bewertung/motorradbuch-de,motorradbuch.de,"Motorradbuch.de ist eine Plattform, die sich auf Bücher und Literatur rund um das Thema Motorräder spezialisiert hat. Das Sortiment umfasst verschiedene Titel, darunter Fachliteratur wie „Der Motorrad Mechaniker“ in mehreren Bänden sowie historische Werke über bekannte Motorradmarken wie Victoria. Die Auswahl richtet sich sowohl an Technikinteressierte als auch an Liebhaber von Oldtimern. Neben gedruckten Büchern werden auch Hardcover-Ausgaben angeboten, die einen tiefen Einblick in die Geschichte und Technik von Motorrädern bieten.",Telefon nicht gefunden,https://motorradbuch.de,E-Mail nicht gefunden,,"Motorradbuch.de ist eine Plattform, die sich auf Bücher und Literatur rund um das The",de
https://www.trustedshops.de/bewertung/frances-baron-de,frances-baron.de,"Frances-baron.de bietet umfassende Informationen und Ressourcen für Fahranfänger. Im Mittelpunkt stehen Themen wie das Bestehen der Fahrprüfung, Tipps zum Autokauf, zur Kfz-Versicherung sowie zur Fahrzeugpflege. Das Angebot richtet sich an Personen, die sich auf ihre erste Autofahrt vorbereiten möchten, und bietet praktische Ratschläge zur Verbesserung der Fahrsicherheit und -kompetenz. Ziel ist es, Fahranfängern eine fundierte Grundlage für den Umgang mit ihrem Fahrzeug zu vermitteln.",Telefon nicht gefunden,http://frances-baron.de,E-Mail nicht gefunden,,Frances-baron.de bietet umfassende Informationen und Ressourcen für Fahranfänger. Im ,de
https://www.trustedshops.de/bewertung/govi-de,govi.de,"Govi bietet umfassende Dienstleistungen für Apotheken an, einschließlich eines 24-Stunden-Literatur-Checks, der sicherstellt, dass Apotheker stets über die erforderliche Pflicht- und Fachliteratur informiert sind. Die Plattform bietet auch Unterstützung beim Kauf und Verkauf von Apotheken, einschließlich der Erstellung von Kaufverträgen. Zudem werden Materialien zur Arzneimittelkunde bereitgestellt, die eine schnelle Übersicht über Rezeptur-Wirkstoffe und deren Eigenschaften ermöglichen. Govi fördert die Kommunikation zwischen Patienten und Fachpersonal durch informative Ressourcen und Lehrmaterialien.",Telefon nicht gefunden,https://govi.de,E-Mail nicht gefunden,,"Govi bietet umfassende Dienstleistungen für Apotheken an, einschließlich eines 24-Stu",de
https://www.trustedshops.de/bewertung/buchkurier-de,buchkurier.de,"Der Buchkurier bietet ein umfangreiches Sortiment an zoologischen Publikationen und wissenschaftlichen Arbeiten. Im Web-Shop sind verschiedene Titel erhältlich, darunter das TIERGARTEN Magazin, das die Entwicklung der Tierillustration über ein Jahrhundert hinweg dokumentiert. Zudem werden Werke zu Themen wie Vogelspinnen und Zooarchitektur präsentiert. Die Auswahl umfasst Bücher aus unterschiedlichen Kategorien der Zoologie, die sowohl für Fachleute als auch für Interessierte von Bedeutung sind.",Telefon nicht gefunden,https://buchkurier.de,E-Mail nicht gefunden,,Der Buchkurier bietet ein umfangreiches Sortiment an zoologischen Publikationen und w,de
https://www.trustedshops.de/bewertung/295850-umbreitshopsolution-de,295850.umbreitshopsolution.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://295850.umbreitshopsolution.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/edition-combes-de,edition-combes.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://edition-combes.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/laendleshop-de,laendleshop.de,Beschreibung nicht gefunden,Telefon nicht gefunden,https://laendleshop.de,E-Mail nicht gefunden,,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/kidstoria-de,Kidstoria,Beschreibung nicht gefunden,Telefon nicht gefunden,https://kidstoria.de,E-Mail nicht gefunden,Thomas Overskous Vej 2 5000 Odense C,Beschreibung nicht gefunden,de
https://www.trustedshops.de/bewertung/islammarkt-de,islammarkt.de,"Islammarkt.de bietet eine Vielzahl von Produkten, die sich auf den islamischen Lebensstil konzentrieren. Das Sortiment umfasst islamische Bücher, die religiöse und kulturelle Themen abdecken, sowie Kinderbücher, die für die jüngere Generation geeignet sind. Darüber hinaus werden Parfüm, Tasbih (Gebetsperlen) und Gebetsteppiche angeboten, die für den täglichen Gebrauch und spirituelle Praktiken wichtig sind. Die Auswahl spiegelt ein breites Interesse an islamischer Kultur und Tradition wider.",Telefon nicht gefunden,https://islammarkt.de,E-Mail nicht gefunden,,"Islammarkt.de bietet eine Vielzahl von Produkten, die sich auf den islamischen Lebens",de
https://www.trustedshops.de/bewertung/sammlerecke-de,sammlerecke.de,"Die Sammlerecke ist ein Fachgeschäft für Comics und Romane mit Standorten in Esslingen, Koblenz und Nürtingen. Das Sortiment umfasst eine Vielzahl von Comics, Graphic Novels und literarischen Werken. Die Sammlerecke bietet sowohl neue als auch antiquarische Titel an und richtet regelmäßig Veranstaltungen und Themen-Tage aus, um die Sammlergemeinde zu fördern. Zudem wird ein Online-Shop betrieben, der eine Auswahl an Titeln zur Verfügung stellt.",Telefon nicht gefunden,https://sammlerecke.de,E-Mail nicht gefunden,,Die Sammlerecke ist ein Fachgeschäft für Comics und Romane mit Standorten in Esslinge,de
https://www.trustedshops.de/bewertung/menani-de,menani.de,"Menani bietet eine Auswahl an Büchern, die darauf abzielen, Leser jeden Alters zu motivieren und zu inspirieren. Die Titel umfassen Themen wie persönliche Stärken, Erfolgsgesetze und Lebensglück. Zu den Produkten zählen Minibücher, die als kreative Präsentationen genutzt werden können. Die Inhalte sind darauf ausgelegt, Erkenntnisse, Tipps und Ideen zu vermitteln, um persönliche und berufliche Entwicklung zu fördern. Menani legt Wert auf ansprechende und anregende Literatur, die den Lesern hilft, ihre Ziele zu erreichen und positive Veränderungen in ihrem Leben herbeizuführen.",Telefon nicht gefunden,https://menani.de,E-Mail nicht gefunden,,"Menani bietet eine Auswahl an Büchern, die darauf abzielen, Leser jeden Alters zu mot",de
